    tile,    year,     doy,    hour,     cID,          sp,       layer,     density,         dbh,      height,      Acrown,          bl,         LAI,         GPP,         NPP,      Transp,      Resp_r, Grow_Resp_r,    Growth_r,      Resp_s, Grow_Resp_s,    Growth_s,  Phloem_KgC,         vpd,          gs,       kstem, capacitance,       Psi_L,       Psi_W,      W_leaf,      W_stem,
       1,     166,       5,      10,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1544,      0.1228,     11.6567,      0.1639,      5.4504,     10.9008,      1.4484,     27.5521,     55.1041,      0.0188,      0.0007,      0.2070,      0.1951,   7455.6655,-421271.6250,   -949.6260,    537.9383,  24852.2168,
       1,     166,       5,      11,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1822,      0.1501,     12.3495,      0.1765,      5.4504,     10.9008,      1.5593,     27.5521,     55.1041,      0.0188,      0.0006,      0.2482,      0.1951,   7455.6655,-430771.7812,   -951.6797,    537.2996,  24852.2188,
       1,     166,       5,      12,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1837,      0.1513,     17.6686,      0.1888,      5.4504,     10.9008,      1.6681,     27.5521,     55.1041,      0.0188,      0.0009,      0.2500,      0.1951,   7455.6660,-432503.2812,   -952.0584,    537.1837,  24852.2168,
       1,     166,       5,      13,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1839,      0.1513,     20.7479,      0.1954,      5.4504,     10.9008,      1.7268,     27.5521,     55.1041,      0.0188,      0.0010,      0.2500,      0.1951,   7455.6655,-439567.6875,   -953.5909,    536.7094,  24852.2168,
       1,     166,       5,      14,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1841,      0.1515,     22.9937,      0.1947,      5.4504,     10.9008,      1.7200,     27.5521,     55.1041,      0.0188,      0.0012,      0.2500,      0.1951,   7455.6655,-444187.9375,   -954.6051,    536.3996,  24852.2168,
       1,     166,       5,      15,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1860,      0.1532,     47.6875,      0.2001,      5.4504,     10.9008,      1.7682,     27.5521,     55.1041,      0.0188,      0.0024,      0.2500,      0.1951,   7455.6655,-447510.7188,   -955.5396,    536.1769,  24852.2168,
       1,     166,       5,      16,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1878,      0.1550,     70.9024,      0.2013,      5.4504,     10.9008,      1.7787,     27.5521,     55.1041,      0.0188,      0.0036,      0.2500,      0.1951,   7455.6655,-479903.3125,   -962.5767,    534.0059,  24852.2188,
       1,     166,       5,      17,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1835,      0.1509,     82.8626,      0.1937,      5.4504,     10.9008,      1.7116,     27.5521,     55.1041,      0.0188,      0.0043,      0.2421,      0.1950,   7455.6660,-512936.7812,   -969.8563,    531.8053,  24852.2148,
       1,     166,       5,      18,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1607,      0.1285,     74.2036,      0.1829,      5.4504,     10.9008,      1.6160,     27.5521,     55.1041,      0.0188,      0.0045,      0.2090,      0.1950,   7455.6646,-531387.5625,   -974.1158,    530.5833,  24852.2168,
       1,     166,       5,      19,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.1001,      0.0682,     42.8815,      0.1723,      5.4504,     10.9008,      1.5225,     27.5521,     55.1041,      0.0188,      0.0044,      0.1223,      0.1950,   7455.6655,-521720.0625,   -972.3599,    531.2259,  24852.2148,
       1,     166,       5,      20,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.0070,     -0.0244,      5.7029,      0.1565,      5.4504,     10.9008,      1.3832,     27.5521,     55.1041,      0.0188,      0.0046,      0.0156,      0.1950,   7455.6646,-480111.7188,   -963.6334,    533.9891,  24852.2148,
       1,     166,       5,      21,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.0000,     -0.0311,      5.6516,      0.1487,      5.4504,     10.9008,      1.3142,     27.5521,     55.1041,      0.0188,      0.0046,      0.0156,      0.1950,   7455.6646,-428155.8438,   -952.4847,    537.4644,  24852.2148,
       1,     166,       5,      22,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.0000,     -0.0310,      5.1890,      0.1466,      5.4504,     10.9008,      1.2958,     27.5521,     55.1041,      0.0188,      0.0042,      0.0156,      0.1951,   7455.6646,-423584.5000,   -951.4934,    537.7828,  24852.2148,
       1,     166,       5,      23,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.0000,     -0.0310,      4.9680,      0.1459,      5.4504,     10.9008,      1.2893,     27.5521,     55.1041,      0.0188,      0.0040,      0.0156,      0.1951,   7455.6646,-422569.3750,   -951.2713,    537.8511,  24852.2148,
       1,     166,       5,      24,       1,       3,       1,     10.0000,      1.3781,     42.2619,    242.6790,     61.0736,      3.4953,      0.0000,     -0.0309,      4.4100,      0.1437,      5.4504,     10.9008,      1.2699,     27.5521,     55.1041,      0.0188,      0.0036,      0.0156,      0.1951,   7455.6646,-422193.3438,   -951.1876,    537.8765,  24852.2148,
       1,     166,       6,       1,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0308,      2.9700,      0.1411,      5.4505,     10.9011,      1.2471,     27.5579,     55.1157,      0.0188,      0.0024,      0.0156,      0.1951,   7455.6646,-421589.8125,   -951.3660,    537.9296,  24853.3262,
       1,     166,       6,       2,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0308,      2.2742,      0.1400,      5.4505,     10.9011,      1.2371,     27.5579,     55.1157,      0.0188,      0.0018,      0.0156,      0.1951,   7455.9980,-419513.5625,   -950.6054,    538.0692,  24853.3262,
       1,     166,       6,       3,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0307,      2.0468,      0.1390,      5.4505,     10.9011,      1.2284,     27.5579,     55.1157,      0.0188,      0.0016,      0.0156,      0.1951,   7455.9980,-418428.0625,   -950.3698,    538.1423,  24853.3262,
       1,     166,       6,       4,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0308,      1.9942,      0.1393,      5.4505,     10.9011,      1.2309,     27.5579,     55.1157,      0.0188,      0.0016,      0.0156,      0.1951,   7455.9980,-418037.8125,   -950.2849,    538.1686,  24853.3262,
       1,     166,       6,       5,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0307,      1.5952,      0.1386,      5.4505,     10.9011,      1.2246,     27.5579,     55.1157,      0.0188,      0.0013,      0.0156,      0.1951,   7455.9980,-417935.1562,   -950.2621,    538.1754,  24853.3262,
       1,     166,       6,       6,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0306,      1.5746,      0.1364,      5.4505,     10.9011,      1.2050,     27.5579,     55.1157,      0.0188,      0.0013,      0.0156,      0.1951,   7455.9980,-417407.9062,   -950.1478,    538.2109,  24853.3262,
       1,     166,       6,       7,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0306,      1.5051,      0.1351,      5.4505,     10.9011,      1.1941,     27.5579,     55.1157,      0.0188,      0.0012,      0.0156,      0.1951,   7455.9980,-417334.9375,   -950.1317,    538.2158,  24853.3262,
       1,     166,       6,       8,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0009,     -0.0297,      1.3664,      0.1351,      5.4505,     10.9011,      1.1941,     27.5579,     55.1157,      0.0188,      0.0011,      0.0156,      0.1951,   7455.9980,-417238.3125,   -950.1106,    538.2224,  24853.3262,
       1,     166,       6,       9,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0460,      0.0153,      4.8606,      0.1379,      5.4505,     10.9011,      1.2185,     27.5579,     55.1157,      0.0188,      0.0013,      0.0473,      0.1951,   7455.9980,-417049.5938,   -950.0696,    538.2350,  24853.3262,
       1,     166,       6,      10,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1463,      0.1152,     21.0050,      0.1489,      5.4505,     10.9011,      1.3155,     27.5579,     55.1157,      0.0188,      0.0014,      0.1938,      0.1951,   7455.9980,-421573.2500,   -951.0516,    537.9307,  24853.3262,
       1,     166,       6,      11,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1820,      0.1504,     21.7586,      0.1652,      5.4505,     10.9011,      1.4600,     27.5579,     55.1157,      0.0188,      0.0011,      0.2468,      0.1951,   7455.9980,-442946.3125,   -955.6974,    536.4935,  24853.3242,
       1,     166,       6,      12,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1841,      0.1523,     21.7113,      0.1706,      5.4505,     10.9011,      1.5074,     27.5579,     55.1157,      0.0188,      0.0011,      0.2500,      0.1951,   7455.9976,-445799.0938,   -956.3441,    536.3042,  24853.3262,
       1,     166,       6,      13,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1845,      0.1523,     26.7834,      0.1798,      5.4505,     10.9011,      1.5890,     27.5579,     55.1157,      0.0188,      0.0013,      0.2500,      0.1951,   7455.9980,-445983.7188,   -956.4133,    536.2919,  24853.3262,
       1,     166,       6,      14,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1845,      0.1522,     28.2817,      0.1869,      5.4505,     10.9011,      1.6517,     27.5579,     55.1157,      0.0188,      0.0014,      0.2500,      0.1951,   7455.9980,-452592.6562,   -957.8764,    535.8488,  24853.3262,
       1,     166,       6,      15,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1855,      0.1530,     41.4420,      0.1937,      5.4505,     10.9011,      1.7116,     27.5579,     55.1157,      0.0188,      0.0021,      0.2500,      0.1951,   7455.9980,-455117.6250,   -958.4662,    535.6799,  24853.3262,
       1,     166,       6,      16,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1872,      0.1549,     62.5816,      0.1854,      5.4505,     10.9011,      1.6387,     27.5579,     55.1157,      0.0188,      0.0031,      0.2500,      0.1951,   7455.9980,-472446.3750,   -962.2812,    534.5195,  24853.3242,
       1,     166,       6,      17,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1866,      0.1546,     68.1166,      0.1759,      5.4505,     10.9011,      1.5547,     27.5579,     55.1157,      0.0188,      0.0034,      0.2483,      0.1951,   7455.9976,-501450.7812,   -968.6971,    532.5829,  24853.3242,
       1,     166,       6,      18,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.1626,      0.1308,     65.1728,      0.1699,      5.4505,     10.9011,      1.5014,     27.5579,     55.1157,      0.0188,      0.0038,      0.2129,      0.1950,   7455.9976,-511187.6250,   -971.0371,    531.9382,  24853.3242,
       1,     166,       6,      19,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0932,      0.0615,     40.3268,      0.1651,      5.4505,     10.9011,      1.4586,     27.5579,     55.1157,      0.0188,      0.0045,      0.1124,      0.1950,   7455.9976,-508201.5938,   -970.6503,    532.1371,  24853.3223,
       1,     166,       6,      20,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0064,     -0.0249,      5.4645,      0.1547,      5.4505,     10.9011,      1.3667,     27.5579,     55.1157,      0.0188,      0.0044,      0.0156,      0.1950,   7455.9971,-475614.5312,   -963.7983,    534.3047,  24853.3223,
       1,     166,       6,      21,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0311,      4.8600,      0.1486,      5.4505,     10.9011,      1.3129,     27.5579,     55.1157,      0.0188,      0.0039,      0.0156,      0.1951,   7455.9971,-427455.7500,   -953.4155,    537.5256,  24853.3223,
       1,     166,       6,      22,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0310,      4.2631,      0.1456,      5.4505,     10.9011,      1.2867,     27.5579,     55.1157,      0.0188,      0.0034,      0.0156,      0.1951,   7455.9971,-422494.9375,   -952.3378,    537.8687,  24853.3223,
       1,     166,       6,      23,       1,       3,       1,     10.0000,      1.3782,     42.2623,    242.6848,     61.0751,      3.4953,      0.0000,     -0.0310,      3.9012,      0.1449,      5.4505,     10.9011,      1.2802,     27.5579,     55.1157,      0.0188,      0.0031,      0.0156,      0.1951,   7455.9971,-421273.5625,   -952.0718,    537.9509,  24853.3223,
